TEMPO,TIPO,ANO
5.25,MOUSE,2017
5.21,SISTEMA,2017
1.03,LASER,2017
5.98,SISTEMA,2017
4.95,SIHOSP,2017
5.11,SISTEMA,2017
76.73,SISTEMA,2017
75.68,SIHOSP,2017
21.03,SISTEMA,2017
8.92,SISTEMA,2017
22.08,IMPRESSORA,2017
1.19,NAO LIGA,2017
2.23,ERRO,2017
8.72,TECLADO,2017
51.38,COMPUTADOR,2017
2.9,ERRO,2017
3.01,MOUSE,2017
5.69,COMPUTADOR,2017
13.82,SISTEMA,2017
3.08,SISTEMA,2017
2.26,IMPRESSORA,2017
4.95,BENNER,2017
1.33,TECLADO,2017
1.28,IMPRESSORA,2017
1.12,SISTEMA,2017
3.09,SISTEMA,2017
6.71,SISTEMA,2017
1.03,SISTEMA,2017
3.9,BENNER,2017
20.02,ERRO,2017
20.02,ERRO,2017
14.26,BENNER,2017
28.17,BENNER,2017
3.03,ERRO,2017
1.73,COMPUTADOR,2017
2.08,MOUSE,2017
1.26,SIHOSP,2017
8.35,LASER,2017
1.2,BENNER,2017
18.75,SISTEMA,2017
2.76,SISTEMA,2017
79.21,SISTEMA,2017
45.09,SISTEMA,2017
1.04,BENNER,2017
1.91,SISTEMA,2017
9.13,BENNER,2017
3.18,COMPUTADOR,2017
42.58,COMPUTADOR,2017
1.06,LASER,2017
27.95,BENNER,2017
1.97,SISTEMA,2017
3.02,IMPRESSORA,2017
5.21,BENNER,2017
13.72,SISTEMA,2017
79.98,ERRO,2017
6.21,SISTEMA,2017
1.11,ERRO,2017
1.68,SISTEMA,2017
12.14,SISTEMA,2017
1.28,IMPRESSORA,2017
1.29,LASER,2017
4.02,SIHOSP,2017
4.02,SIHOSP,2017
32.8,IMPRESSORA,2017
3.16,SISTEMA,2017
62.05,SISTEMA,2017
62.05,SISTEMA,2017
61.93,SISTEMA,2017
61.91,SIHOSP,2017
3.02,TECLADO,2017
3.02,TECLADO,2017
1.97,IMPRESSORA,2017
1.71,ERRO,2017
12.74,SISTEMA,2017
58.05,SISTEMA,2017
11.07,SIHOSP,2017
60.23,SISTEMA,2017
11.07,SIHOSP,2017
4.23,SIHOSP,2017
11.07,SISTEMA,2017
11.07,SIHOSP,2017
4.02,SIHOSP,2017
10.73,SIHOSP,2017
5.34,IMPRESSORA,2017
6.12,COMPUTADOR,2017
1.1,LASER,2017
82.74,COMPUTADOR,2017
1.35,LASER,2017
1.36,LASER,2017
1.3,LASER,2017
4.95,TECLADO,2017
7.34,IMPRESSORA,2017
8.04,BENNER,2017
29.44,COMPUTADOR,2017
7.22,LASER,2017
7.35,LASER,2017
7.35,LASER,2017
1.96,BENNER,2017
7.72,ERRO,2017
1.19,NAO LIGA,2017
7.33,LASER,2017
24.64,ERRO,2017
9.35,IMPRESSORA,2017
17.22,IMPRESSORA,2017
42.31,ERRO,2017
12.85,ERRO,2017
6.88,COMPUTADOR,2017
6.31,IMPRESSORA,2017
14.31,IMPRESSORA,2017
1.94,COMPUTADOR,2017
8.05,SISTEMA,2017
1.98,SIHOSP,2017
2.31,SISTEMA,2017
6.84,COMPUTADOR,2017
7.01,LASER,2017
6.42,IMPRESSORA,2017
5.3,NAO LIGA,2017
6.04,LASER,2017
2.01,ERRO,2017
43.25,BENNER,2017
1.07,SISTEMA,2017
12.97,COMPUTADOR,2017
46.07,SISTEMA,2017
20.63,IMPRESSORA,2017
8.09,SISTEMA,2017
3.71,MOUSE,2017
4.76,ERRO,2017
3.25,LASER,2017
4.03,COMPUTADOR,2017
3.22,SISTEMA,2017
10.96,ERRO,2017
11.23,IMPRESSORA,2017
1.65,SIHOSP,2017
1,NAO LIGA,2017
12.33,IMPRESSORA,2017
1.28,COMPUTADOR,2017
4.19,LASER,2017
4.18,IMPRESSORA,2017
1.21,SISTEMA,2017
2.98,TECLADO,2017
7.95,LASER,2017
5.11,BENNER,2017
7.28,LASER,2017
8,LASER,2017
5.93,COMPUTADOR,2017
1,SIHOSP,2017
1.04,ERRO,2017
2.92,NAO LIGA,2017
2.85,SIHOSP,2017
2.66,SIHOSP,2017
5.03,ERRO,2017
6.03,SISTEMA,2017
14.07,IMPRESSORA,2017
12.11,LASER,2017
1.03,TECLADO,2017
1.15,IMPRESSORA,2017
1.19,LASER,2017
4.32,COMPUTADOR,2017
28.33,ERRO,2017
7.03,BENNER,2017
21.28,BENNER,2017
2.86,SIHOSP,2017
4.76,ERRO,2017
1,LASER,2017
6.23,SISTEMA,2017
4.29,LASER,2017
3.99,LASER,2017
7.97,LASER,2017
1.19,LASER,2017
1.07,IMPRESSORA,2017
3.86,COMPUTADOR,2017
28,IMPRESSORA,2017
2.23,LASER,2017
2.18,BENNER,2017
21.69,SISTEMA,2017
3.1,SIHOSP,2017
2.25,IMPRESSORA,2017
2.22,LASER,2017
2.22,LASER,2017
6.02,NAO LIGA,2017
2.16,IMPRESSORA,2017
4.84,IMPRESSORA,2017
1.12,COMPUTADOR,2017
18.2,COMPUTADOR,2017
11.11,NAO LIGA,2017
6.21,BENNER,2017
1.22,BENNER,2017
10.72,BENNER,2017
3.74,SISTEMA,2017
1.22,MOUSE,2017
3.09,BENNER,2017
1.81,IMPRESSORA,2017
12.17,SIHOSP,2017
5.72,IMPRESSORA,2017
4.2,NAO LIGA,2017
44.06,SISTEMA,2017
1.11,IMPRESSORA,2017
8.78,ERRO,2017
1.92,TECLADO,2017
6.01,COMPUTADOR,2017
8.12,SIHOSP,2017
1.24,BENNER,2017
6.02,IMPRESSORA,2017
1.1,BENNER,2017
21.3,LASER,2017
3.21,TECLADO,2017
2.9,NAO LIGA,2017
7.34,NAO LIGA,2017
7.21,SIHOSP,2017
3.83,ERRO,2017
77.14,COMPUTADOR,2017
4.79,LASER,2017
1.24,SISTEMA,2017
3.81,IMPRESSORA,2017
2.96,IMPRESSORA,2017
9.86,LASER,2017
3.87,ERRO,2017
15.89,SISTEMA,2017
7.96,NAO LIGA,2017
7.25,SISTEMA,2017
1.08,SISTEMA,2017
58.35,ERRO,2017
1.04,ERRO,2017
4.19,BENNER,2017
50.97,COMPUTADOR,2017
1.02,SISTEMA,2017
5.78,LASER,2017
5.88,IMPRESSORA,2017
1.1,BENNER,2017
4.23,SIHOSP,2017
5.84,IMPRESSORA,2017
1.02,SIHOSP,2017
2.13,SIHOSP,2017
7.15,IMPRESSORA,2017
9.18,BENNER,2017
1.2,LASER,2017
5.1,IMPRESSORA,2017
55.07,COMPUTADOR,2017
36.83,ERRO,2017
7.09,BENNER,2017
11.25,IMPRESSORA,2017
3.97,BENNER,2017
3.71,SIHOSP,2017
6.89,SISTEMA,2017
18.92,COMPUTADOR,2017
8.93,SISTEMA,2017
15.85,COMPUTADOR,2017
8.1,ERRO,2017
6.35,IMPRESSORA,2017
2.06,SISTEMA,2017
6.2,COMPUTADOR,2017
1.02,SISTEMA,2017
13.87,IMPRESSORA,2017
1.18,SIHOSP,2017
1.13,BENNER,2017
1.95,SIHOSP,2017
13.7,SIHOSP,2017
27.94,SIHOSP,2017
13.7,SIHOSP,2017
1.13,SISTEMA,2017
7.94,BENNER,2017
3.96,ERRO,2017
9.89,SISTEMA,2017
4.15,SISTEMA,2017
3.87,BENNER,2017
8.33,SISTEMA,2017
2.95,IMPRESSORA,2017
2.94,SISTEMA,2017
4.98,BENNER,2017
7.19,LASER,2017
7.06,ERRO,2017
3.16,ERRO,2017
1.08,SISTEMA,2017
8.18,IMPRESSORA,2017
4.16,ERRO,2017
4.18,COMPUTADOR,2017
36.96,SISTEMA,2017
10.99,ERRO,2017
59.27,LASER,2017
2.12,MOUSE,2017
2.29,LASER,2017
35,BENNER,2017
1.08,SISTEMA,2017
1.95,ERRO,2017
58.21,LASER,2017
1.3,COMPUTADOR,2017
1.26,LASER,2017
5.23,IMPRESSORA,2017
1.25,LASER,2017
1.67,SISTEMA,2017
1.2,TECLADO,2017
46.01,IMPRESSORA,2017
1.98,COMPUTADOR,2017
4.92,COMPUTADOR,2017
2.01,LASER,2017
1.1,SISTEMA,2017
4.31,COMPUTADOR,2017
3.94,SIHOSP,2017
26.77,LASER,2017
1.83,SISTEMA,2017
40.74,COMPUTADOR,2017
8.23,SISTEMA,2017
3.87,SISTEMA,2017
5.72,ERRO,2017
6.14,NAO LIGA,2018
43.96,NAO LIGA,2018
49.77,MOUSE,2018
7.14,SISTEMA,2018
7.18,SISTEMA,2018
62.04,SISTEMA,2018
42.06,SISTEMA,2018
69.1,SIHOSP,2018
6.88,SIHOSP,2017
1.27,COMPUTADOR,2017
34.18,LASER,2017
4.81,SISTEMA,2017
27.04,IMPRESSORA,2018
19.81,IMPRESSORA,2018
31.99,COMPUTADOR,2018
30.88,COMPUTADOR,2018
42.12,COMPUTADOR,2018
1.95,SISTEMA,2018
18.03,COMPUTADOR,2018
36.94,COMPUTADOR,2018
5.32,SIHOSP,2018
7.31,BENNER,2018
5.18,NAO LIGA,2018
14.08,IMPRESSORA,2018
40.19,SISTEMA,2018
17.05,COMPUTADOR,2018
6.06,ERRO,2018
42.83,COMPUTADOR,2018
41.82,SISTEMA,2018
6.76,BENNER,2018
14.29,SISTEMA,2018
10.15,SISTEMA,2018
39.24,COMPUTADOR,2018
32.03,SIHOSP,2018
31.09,BENNER,2018
1.2,IMPRESSORA,2018
3.91,BENNER,2018
2,NAO LIGA,2018
35.96,SISTEMA,2018
36,SISTEMA,2018
20.26,COMPUTADOR,2018
31.02,SISTEMA,2018
3.03,SISTEMA,2018
38.98,SISTEMA,2018
49.99,SIHOSP,2018
4.19,ERRO,2018
23.9,COMPUTADOR,2018
3.11,BENNER,2018
6.16,ERRO,2018
11.92,ERRO,2018
27.92,SISTEMA,2018
28.98,SIHOSP,2018
4.9,SISTEMA,2018
3.79,ERRO,2018
5.05,ERRO,2018
50.04,SISTEMA,2018
50.04,ERRO,2018
5.09,SISTEMA,2018
31.14,SISTEMA,2018
39.01,SISTEMA,2018
39,SISTEMA,2018
38.99,SIHOSP,2018
38.99,SIHOSP,2018
4.73,IMPRESSORA,2018
1.02,SISTEMA,2018
7.03,NAO LIGA,2018
3.03,SISTEMA,2018
1.78,SISTEMA,2018
6.02,ERRO,2018
2.82,BENNER,2018
11.27,SISTEMA,2018
16.04,SISTEMA,2018
4.81,IMPRESSORA,2018
2.06,NAO LIGA,2018
28.89,COMPUTADOR,2018
24.9,COMPUTADOR,2018
23.87,SISTEMA,2018
1.09,COMPUTADOR,2018
2.1,SIHOSP,2018
21.75,SISTEMA,2018
25.86,BENNER,2018
18.91,IMPRESSORA,2018
7.02,ERRO,2018
1.18,NAO LIGA,2018
1.12,SISTEMA,2018
1.01,SISTEMA,2018
8.15,SISTEMA,2018
2.97,BENNER,2018
2.94,SISTEMA,2018
6.02,SIHOSP,2018
13.72,ERRO,2018
1.03,SISTEMA,2018
78.81,COMPUTADOR,2018
13.15,SISTEMA,2018
1.15,SISTEMA,2018
1.17,SISTEMA,2018
2.78,SIHOSP,2018
6.98,IMPRESSORA,2018
29.01,COMPUTADOR,2018
1.23,NAO LIGA,2018
3.1,BENNER,2018
1.98,SISTEMA,2018
2.72,ERRO,2018
5.97,LASER,2018
11.01,COMPUTADOR,2018
9.98,NAO LIGA,2018
3.2,SISTEMA,2018
1.94,SISTEMA,2018
4.9,LASER,2018
7.02,BENNER,2018
2.23,SISTEMA,2018
2.82,BENNER,2018
4.78,IMPRESSORA,2018
4.04,LASER,2018
47.25,COMPUTADOR,2018
3.85,IMPRESSORA,2018
1.98,ERRO,2018
4.9,SISTEMA,2018
2.84,LASER,2018
16.96,SISTEMA,2018
7.07,SISTEMA,2018
5.32,SIHOSP,2018
3.24,SISTEMA,2018
6.75,TECLADO,2018
1.28,SISTEMA,2018
1.07,SISTEMA,2018
1.14,ERRO,2018
4.63,BENNER,2018
5.09,BENNER,2018
19.15,NAO LIGA,2018
2.31,IMPRESSORA,2018
6.21,IMPRESSORA,2018
42.98,IMPRESSORA,2018
8.07,SIHOSP,2018
5.81,NAO LIGA,2018
24.2,IMPRESSORA,2018
2.99,LASER,2018
23.15,SISTEMA,2018
8.09,SISTEMA,2018
1.86,LASER,2018
16.31,COMPUTADOR,2018
1.85,SISTEMA,2018
1.64,SISTEMA,2018
23.25,LASER,2018
4.81,SISTEMA,2018
6.12,IMPRESSORA,2018
18.29,NAO LIGA,2018
1.29,SIHOSP,2018
1.31,SIHOSP,2018
35.85,SISTEMA,2018
1.78,SISTEMA,2018
3.88,BENNER,2018
1.09,SIHOSP,2018
1.26,SISTEMA,2018
1.09,COMPUTADOR,2018
3.19,SIHOSP,2018
1.26,SISTEMA,2018
1.18,SIHOSP,2018
2.86,COMPUTADOR,2018
2.98,SISTEMA,2018
1.2,SISTEMA,2018
8.16,BENNER,2018
18.86,IMPRESSORA,2018
13.89,COMPUTADOR,2018
2.86,SISTEMA,2018
14.04,LASER,2018
13.81,IMPRESSORA,2018
63.95,COMPUTADOR,2018
4.17,SIHOSP,2018
5.67,SISTEMA,2018
6.08,COMPUTADOR,2018
12.88,SISTEMA,2018
2.18,BENNER,2018
14.81,COMPUTADOR,2018
15.67,MOUSE,2018
8,BENNER,2018
1.02,NAO LIGA,2018
13.79,MOUSE,2018
27.96,SISTEMA,2018
1.05,SISTEMA,2018
1.85,SISTEMA,2018
1.92,BENNER,2018
54.05,COMPUTADOR,2018
11.08,SISTEMA,2018
7.72,SIHOSP,2018
9.31,SIHOSP,2018
8.27,BENNER,2018
8.27,COMPUTADOR,2018
14.75,NAO LIGA,2018
6.21,SISTEMA,2018
6.02,SISTEMA,2018
8.06,SISTEMA,2018
1.11,SIHOSP,2018
18.82,SIHOSP,2018
2.91,BENNER,2018
6.89,BENNER,2018
57.95,SISTEMA,2018
6.89,LASER,2018
8.02,SISTEMA,2018
5.17,BENNER,2018
1.23,BENNER,2018
1.05,SISTEMA,2018
24.9,SISTEMA,2018
7.84,SISTEMA,2018
2.86,SISTEMA,2018
3.24,TECLADO,2018
1.98,LASER,2018
4.59,SIHOSP,2018
84.18,SIHOSP,2018
7.17,SIHOSP,2018
2.1,MOUSE,2018
1.79,IMPRESSORA,2018
1.11,LASER,2018
1.09,IMPRESSORA,2018
4.92,SISTEMA,2018
11.09,SISTEMA,2018
3.27,NAO LIGA,2018
5.03,TECLADO,2018
8.12,SISTEMA,2018
1.01,NAO LIGA,2018
6.92,BENNER,2018
2.77,MOUSE,2018
2.76,BENNER,2018
2.75,BENNER,2018
1.01,LASER,2018
3.66,SISTEMA,2018
2.28,LASER,2018
1.01,BENNER,2018
3.2,SISTEMA,2018
3.86,NAO LIGA,2018
2.03,BENNER,2018
3.79,SISTEMA,2018
1.97,COMPUTADOR,2018
10.76,SIHOSP,2018
3.15,IMPRESSORA,2018
2.14,ERRO,2018
1.06,ERRO,2018
7.12,SISTEMA,2018
1.14,ERRO,2018
1.15,SISTEMA,2018
19.22,BENNER,2018
12.25,LASER,2018
1.13,LASER,2018
4.26,COMPUTADOR,2018
4.02,SIHOSP,2018
3,SISTEMA,2018
3,SISTEMA,2018
5.19,ERRO,2018
5.03,COMPUTADOR,2018
1.93,LASER,2018
1.11,NAO LIGA,2018
1.1,ERRO,2018
1.08,IMPRESSORA,2018
1.03,NAO LIGA,2018
5.05,ERRO,2018
4.92,COMPUTADOR,2018
48.07,SISTEMA,2018
2.72,SISTEMA,2018
4.02,SISTEMA,2018
1.14,LASER,2018
1.1,LASER,2018
1.07,LASER,2018
1.05,LASER,2018
3.2,SISTEMA,2018
8.91,BENNER,2018
1.04,SISTEMA,2018
1.02,SISTEMA,2018
6.2,IMPRESSORA,2018
36.99,SISTEMA,2018
2.02,COMPUTADOR,2018
34.98,SISTEMA,2018
1.35,NAO LIGA,2018
7.21,IMPRESSORA,2018
8.99,BENNER,2018
3.66,BENNER,2018
1.26,IMPRESSORA,2018
1.11,SISTEMA,2018
1.3,IMPRESSORA,2018
1.24,LASER,2018
1.98,NAO LIGA,2018
2.07,NAO LIGA,2018
4.58,BENNER,2018
1.79,MOUSE,2018
7.89,SIHOSP,2018
7.28,SISTEMA,2018
13.03,SISTEMA,2018
1.07,SISTEMA,2018
6.15,IMPRESSORA,2018
31.91,ERRO,2018
3.01,SISTEMA,2018
2.98,MOUSE,2018
4.03,IMPRESSORA,2018
1.91,SISTEMA,2018
1.21,IMPRESSORA,2018
23.09,SISTEMA,2018
1.76,ERRO,2018
13.63,SIHOSP,2018
6.2,BENNER,2018
3.99,COMPUTADOR,2018
1.18,SIHOSP,2018
1.32,NAO LIGA,2018
1.31,MOUSE,2018
8.22,BENNER,2018
8,IMPRESSORA,2018
5.1,SISTEMA,2018
1.09,SISTEMA,2018
7.05,ERRO,2018
5.07,BENNER,2018
1.07,SIHOSP,2018
8.8,SISTEMA,2018
3.72,NAO LIGA,2018
2.07,COMPUTADOR,2018
6.11,COMPUTADOR,2018
3.15,SISTEMA,2018
5.1,BENNER,2018
13.77,LASER,2018
2.04,TECLADO,2018
3.99,ERRO,2018
3.96,ERRO,2018
4.09,BENNER,2018
1.32,LASER,2018
20.75,SISTEMA,2018
21.24,SISTEMA,2018
4.23,IMPRESSORA,2018
3.8,IMPRESSORA,2018
5.02,LASER,2018
5.95,ERRO,2018
16.76,SISTEMA,2018
22.11,IMPRESSORA,2018
51.32,ERRO,2018
89.68,BENNER,2018
5.25,SISTEMA,2018
1.95,BENNER,2018
92.07,BENNER,2018
4.29,SIHOSP,2018
1.04,TECLADO,2018
1.03,TECLADO,2018
2,TECLADO,2018
33.2,SISTEMA,2018
55,COMPUTADOR,2018
5.73,SISTEMA,2018
1.83,NAO LIGA,2018
62.99,SIHOSP,2018
6.01,COMPUTADOR,2018
3.74,SIHOSP,2018
29.18,IMPRESSORA,2018
1.25,ERRO,2018
3.77,BENNER,2018
69.05,ERRO,2018
4.89,ERRO,2018
10.04,LASER,2018
14.26,NAO LIGA,2018
6.27,NAO LIGA,2018
5.26,TECLADO,2018
14.26,COMPUTADOR,2018
1.23,COMPUTADOR,2018
13.33,COMPUTADOR,2018
12.96,BENNER,2018
5.95,SIHOSP,2018
2.95,COMPUTADOR,2018
5.71,ERRO,2018
4.05,BENNER,2018
9.28,SISTEMA,2018
7.11,BENNER,2018
3.86,SIHOSP,2018
38.69,ERRO,2018
7.01,ERRO,2018
9.19,SIHOSP,2018
7.07,SISTEMA,2018
6.11,LASER,2018
6.04,NAO LIGA,2018
1.97,SISTEMA,2018
1.96,BENNER,2018
8.81,LASER,2018
1.83,SISTEMA,2018
8.8,IMPRESSORA,2018
1.88,COMPUTADOR,2018
5.04,MOUSE,2018
14.28,SIHOSP,2018
14.25,SIHOSP,2018
14.18,IMPRESSORA,2018
14.09,IMPRESSORA,2018
13.32,ERRO,2018
13.28,IMPRESSORA,2018
13.22,NAO LIGA,2018
10.29,BENNER,2018
4.62,BENNER,2018
3.1,SIHOSP,2018
14.35,TECLADO,2018
2.74,SISTEMA,2018
5.98,SISTEMA,2018
4.33,BENNER,2018
12.14,ERRO,2018
1.89,SISTEMA,2018
70.88,SISTEMA,2018
12.33,SISTEMA,2018
12.33,IMPRESSORA,2018
13.1,SISTEMA,2018
3,BENNER,2018
4.05,SISTEMA,2018
1.07,SISTEMA,2018
3.02,SISTEMA,2018
4.73,BENNER,2018
2.25,LASER,2018
29.99,LASER,2018
16.31,SISTEMA,2018
43.26,BENNER,2018
2.13,LASER,2018
7.1,LASER,2018
2.16,BENNER,2018
1.19,NAO LIGA,2018
13,IMPRESSORA,2018
1.07,SISTEMA,2018
3.08,ERRO,2018
41.07,SISTEMA,2018
2.27,IMPRESSORA,2018
1.04,SISTEMA,2018
67,BENNER,2018
2.72,SISTEMA,2018
23.75,LASER,2018
66.82,BENNER,2018
2.02,TECLADO,2018
3.14,NAO LIGA,2018
2.21,BENNER,2018
40.91,BENNER,2018
3.2,BENNER,2018
38.09,BENNER,2018
21,COMPUTADOR,2018
86.89,SISTEMA,2018
20.04,COMPUTADOR,2018
5.16,COMPUTADOR,2018
6.04,SISTEMA,2018
22.02,SISTEMA,2018
6.12,COMPUTADOR,2018
2.94,SIHOSP,2018
14.14,NAO LIGA,2018
2.23,LASER,2018
20.24,LASER,2018
2.34,BENNER,2018
3.75,SIHOSP,2018
39.72,BENNER,2018
1.19,COMPUTADOR,2018
35.9,BENNER,2018
3.69,COMPUTADOR,2018
7.11,SISTEMA,2018
76.13,BENNER,2018
6.15,ERRO,2018
1.08,SIHOSP,2018
39.97,ERRO,2018
8.05,SISTEMA,2018
1,IMPRESSORA,2018
35.02,BENNER,2018
1.58,ERRO,2018
74.88,BENNER,2018
5.12,SIHOSP,2018
32.95,BENNER,2018
6.14,IMPRESSORA,2018
6.11,IMPRESSORA,2018
7.19,COMPUTADOR,2018
5.14,SISTEMA,2018
5.77,COMPUTADOR,2018
1.23,BENNER,2018
4.81,BENNER,2018
20.17,SISTEMA,2018
80.86,COMPUTADOR,2018
2.18,SIHOSP,2018
2.19,BENNER,2018
13.03,SISTEMA,2018
2.84,IMPRESSORA,2018
13.98,SISTEMA,2018
14.24,ERRO,2018
1.11,SISTEMA,2018
7.23,LASER,2018
18.9,BENNER,2018
2.16,SIHOSP,2018
4.73,SISTEMA,2018
13.27,BENNER,2018
1.1,NAO LIGA,2018
6.04,IMPRESSORA,2018
1.33,SISTEMA,2018
3.92,BENNER,2018
13.23,SISTEMA,2018
4.91,BENNER,2018
4.99,MOUSE,2018
3.91,SIHOSP,2018
1.86,BENNER,2018
1.4,LASER,2018
3.94,BENNER,2018
1.04,LASER,2018
1.04,ERRO,2018
20.1,SISTEMA,2018
20.03,ERRO,2018
3.14,BENNER,2018
6.03,SIHOSP,2018
3.1,COMPUTADOR,2018
67.61,BENNER,2018
1.25,NAO LIGA,2018
40.8,BENNER,2018
21.81,BENNER,2018
5.25,SISTEMA,2018
65.72,COMPUTADOR,2018
4.04,SISTEMA,2018
2.84,SISTEMA,2018
5.97,SISTEMA,2018
79.92,BENNER,2018
3.82,IMPRESSORA,2018
5.02,COMPUTADOR,2018
2.17,ERRO,2018
3.74,MOUSE,2018
82.83,BENNER,2018
19.04,ERRO,2018
19.04,ERRO,2018
4.95,ERRO,2018
6.35,IMPRESSORA,2018
85.18,SIHOSP,2018
6.1,NAO LIGA,2018
14.81,ERRO,2018
6.2,NAO LIGA,2018
6.13,NAO LIGA,2018
2,BENNER,2018
2.02,SISTEMA,2018
7.94,LASER,2018
20.99,SISTEMA,2018
6.21,LASER,2018
12.88,ERRO,2018
1.8,LASER,2018
4.03,IMPRESSORA,2018
20.86,SIHOSP,2018
20.99,SIHOSP,2018
3.95,SIHOSP,2018
12.11,BENNER,2018
10.79,SISTEMA,2018
7.06,BENNER,2018
2.96,BENNER,2018
4.95,COMPUTADOR,2018
20.29,ERRO,2018
3.28,SISTEMA,2018
3.32,NAO LIGA,2018
2.94,LASER,2018
2.7,IMPRESSORA,2018
7.87,BENNER,2018
29.01,ERRO,2018
3.87,SISTEMA,2018
2.28,LASER,2018
1.02,BENNER,2018
39.02,SISTEMA,2018
1.99,IMPRESSORA,2018
6.06,SISTEMA,2018
3.82,LASER,2018
1,SISTEMA,2018
1.15,LASER,2018
2.96,ERRO,2018
21.97,ERRO,2018
9.11,SISTEMA,2018
2.81,BENNER,2018
14.97,ERRO,2018
1.05,IMPRESSORA,2018
1.14,LASER,2018
5.95,BENNER,2018
52.83,COMPUTADOR,2018
11.15,COMPUTADOR,2018
86.98,COMPUTADOR,2018
1.88,BENNER,2018
5.97,SISTEMA,2018
11.97,SISTEMA,2018
7.13,ERRO,2018
4.81,SISTEMA,2018
1.77,NAO LIGA,2018
66.94,BENNER,2018
19.26,COMPUTADOR,2018
29.3,COMPUTADOR,2018
12.93,LASER,2018
1.11,ERRO,2018
2.01,NAO LIGA,2018
1.08,BENNER,2018
4.91,ERRO,2018
1.91,BENNER,2018
1.34,SISTEMA,2018
38.01,SISTEMA,2018
2.99,BENNER,2018
1.05,SISTEMA,2018
2.03,NAO LIGA,2018
2.32,SISTEMA,2018
46.29,IMPRESSORA,2018
2.02,ERRO,2018
3.18,LASER,2018
4.95,ERRO,2018
60.97,SISTEMA,2018
6,TECLADO,2018
1.16,NAO LIGA,2018
1.09,NAO LIGA,2018
60.82,BENNER,2018
1.07,SISTEMA,2018
4.22,BENNER,2018
8.17,SISTEMA,2018
1.25,TECLADO,2018
8.06,SIHOSP,2018
28.76,SISTEMA,2018
3,ERRO,2018
3,ERRO,2018
9.26,COMPUTADOR,2018
91.16,SISTEMA,2018
27.95,SISTEMA,2018
2.44,SISTEMA,2018
17.17,COMPUTADOR,2018
2.8,SISTEMA,2018
21.21,SISTEMA,2018
5.77,LASER,2018
3.01,LASER,2018
1.05,IMPRESSORA,2018
2.86,MOUSE,2018
3.02,IMPRESSORA,2018
1.95,LASER,2018
2.03,NAO LIGA,2018
3.78,ERRO,2018
1.01,LASER,2018
7.67,TECLADO,2018
11.03,SIHOSP,2018
5.8,SISTEMA,2018
2.73,LASER,2018
1.03,BENNER,2018
4,LASER,2018
2.71,ERRO,2018
5.29,SIHOSP,2018
19.97,SISTEMA,2018
2.72,ERRO,2018
2.71,ERRO,2018
1.04,SISTEMA,2018
8.26,BENNER,2018
3.02,SIHOSP,2018
4.75,SISTEMA,2018
28.35,COMPUTADOR,2018
68.79,ERRO,2018
5.19,BENNER,2018
10.08,MOUSE,2018
13.07,SISTEMA,2018
3.75,ERRO,2018
5.1,MOUSE,2018
2.07,NAO LIGA,2018
28.43,BENNER,2018
11.75,SISTEMA,2018
3.69,ERRO,2018
40.95,SISTEMA,2018
4.22,SISTEMA,2018
1.04,IMPRESSORA,2018
7.29,MOUSE,2018
2.05,COMPUTADOR,2018
3.15,ERRO,2018
40.89,ERRO,2018
2.83,BENNER,2018
2.75,SISTEMA,2018
6.81,SISTEMA,2018
6.97,MOUSE,2018
1.23,NAO LIGA,2018
2.93,LASER,2018
2.9,COMPUTADOR,2018
2.06,SISTEMA,2018
1.29,SISTEMA,2018
5.02,ERRO,2018
2.96,ERRO,2018
8.02,COMPUTADOR,2018
13.79,SISTEMA,2018
3.43,BENNER,2018
3.21,SISTEMA,2018
1.12,BENNER,2018
3.32,SIHOSP,2018
91.25,SISTEMA,2018
1.98,SISTEMA,2018
1.07,LASER,2018
8.18,SISTEMA,2018
2.94,SISTEMA,2018
1.05,ERRO,2018
1.99,NAO LIGA,2018
2.05,IMPRESSORA,2018
1.01,NAO LIGA,2018
1.18,NAO LIGA,2018
1.24,NAO LIGA,2018
2.09,ERRO,2018
20.04,SISTEMA,2018
20.92,BENNER,2018
2.7,SISTEMA,2018
3.18,LASER,2018
4.07,SISTEMA,2018
4.23,BENNER,2018
1.92,SISTEMA,2018
14.85,IMPRESSORA,2018
81.35,ERRO,2018
1.27,BENNER,2018
1.22,LASER,2018
1.46,LASER,2018
1.72,TECLADO,2018
2.02,NAO LIGA,2018
3.23,ERRO,2018
2.7,BENNER,2018
24.55,TECLADO,2018
5.98,SISTEMA,2018
1.82,SISTEMA,2018
1.17,ERRO,2018
5.91,ERRO,2018
5.98,ERRO,2018
1.69,BENNER,2018
2.02,SISTEMA,2018
1.01,BENNER,2018
6.98,COMPUTADOR,2018
1.21,SISTEMA,2018
7.34,ERRO,2018
49.27,LASER,2018
4.23,NAO LIGA,2018
17.32,ERRO,2018
1.02,LASER,2018
1.06,NAO LIGA,2018
11.67,ERRO,2018
80.29,SISTEMA,2018
4.96,ERRO,2018
4.28,COMPUTADOR,2018
6.27,COMPUTADOR,2018
1.16,BENNER,2018
16.68,SISTEMA,2018
2.73,ERRO,2018
3.1,SISTEMA,2018
73.2,SIHOSP,2018
4.22,BENNER,2018
2.95,SIHOSP,2018
74.24,SIHOSP,2018
6.99,LASER,2018
74.38,SISTEMA,2018
14.04,TECLADO,2018
69.32,SISTEMA,2018
